attendance,study_hours,assignment_delay,lms_usage,performance,burnout_level
93,5,1,4,89,Low
60,2,0,2,40,Medium
75,3,0,5,60,Low
96,5,2,6,84,Low
92,2,1,6,61,Low
72,5,3,5,77,Low
88,6,5,5,69,Medium
72,3,2,3,54,Medium
72,5,3,5,70,Medium
71,4,3,5,62,Medium
69,3,1,8,74,Low
79,3,1,2,61,Low
74,3,3,4,50,Medium
78,4,2,4,57,Low
82,4,1,2,57,Low
84,3,3,4,58,Medium
63,4,5,9,62,Medium
78,4,2,6,72,Low
63,3,3,5,51,Medium
64,4,0,3,73,Low
68,6,3,4,74,Low
68,5,2,5,77,Medium
69,5,0,6,86,Low
72,7,1,7,96,Low
81,4,1,5,76,Low
66,3,2,4,52,Medium
47,3,0,3,64,Low
85,4,3,1,59,Low
70,5,2,5,66,Low
85,3,4,3,47,Medium
68,6,5,5,63,Medium
88,6,4,5,83,Medium
66,6,4,3,58,Medium
85,2,2,4,56,Medium
83,4,1,5,66,Low
78,1,0,1,49,Low
70,5,1,6,81,Low
78,5,2,4,71,Low
78,2,3,5,48,Medium
66,5,2,5,67,Low
82,4,0,4,76,Low
59,3,1,5,51,Low
72,2,2,4,49,Medium
76,3,1,6,69,Low
72,2,4,6,46,Medium
69,3,0,7,80,Low
65,4,4,4,47,Medium
86,4,1,6,80,Low
73,6,2,8,94,Low
74,5,2,3,64,Low
66,4,4,6,53,Medium
80,6,0,6,100,Low
60,6,4,1,57,Medium
72,3,3,4,49,Medium
93,5,2,4,74,Low
73,6,2,4,81,Low
63,7,1,7,100,Low
65,4,1,8,76,Low
80,4,2,7,71,Medium
62,5,0,4,77,Low
73,2,1,6,58,Low
88,2,1,4,61,Low
74,1,3,5,40,Medium
66,6,0,3,91,Low
72,6,3,5,78,Low
80,7,2,5,87,Low
94,5,1,5,81,Low
76,3,0,6,72,Low
54,3,0,1,54,Low
72,4,0,6,78,Low
69,2,1,5,51,Medium
74,4,3,6,69,Medium
70,5,3,4,68,Low
80,4,0,4,87,Low
98,2,3,1,43,Medium
83,3,4,4,48,Medium
64,6,2,7,90,Low
87,5,0,6,88,Low
83,4,4,2,47,Medium
97,2,0,2,65,Low
73,5,2,5,77,Low
73,4,3,3,40,Medium
84,4,2,4,70,Medium
76,8,0,5,100,Low
59,2,1,6,50,Medium
73,4,4,6,58,Medium
80,3,2,6,61,Low
76,3,4,6,49,Medium
88,2,0,5,66,Low
72,4,3,7,64,Medium
95,6,3,9,97,Low
70,2,2,6,53,Medium
76,7,3,7,93,Low
57,7,1,4,87,Low
82,7,4,3,83,Low
74,2,0,5,56,Low
72,4,4,2,43,Medium
78,6,3,5,81,Low
60,4,2,6,59,Low
73,7,1,7,100,Low
68,5,2,3,63,Low
84,4,2,6,73,Low
67,3,6,5,43,High
73,5,2,2,57,Low
71,7,2,9,99,Low
80,5,1,6,93,Low
72,4,4,7,69,Medium
75,5,4,5,72,Medium
51,5,0,7,86,Low
80,6,1,7,100,Low
64,5,1,3,71,Low
86,3,2,5,59,Low
86,3,4,6,49,Medium
80,5,2,3,78,Low
66,5,1,3,69,Low
66,5,2,8,76,Low
76,7,3,10,100,Low
53,5,2,4,63,Low
73,7,1,5,93,Low
77,4,0,5,76,Low
63,6,3,8,88,Medium
64,7,1,4,92,Low
81,3,1,10,81,Low
68,4,2,5,66,Medium
69,4,1,6,70,Low
60,4,3,9,70,Medium
61,2,0,9,69,Low
65,3,1,8,69,Low
98,2,1,8,76,Low
63,3,1,5,60,Low
75,2,2,8,59,Medium
76,6,1,8,100,Low
87,2,3,6,49,Medium
78,4,3,4,62,Medium
69,5,2,2,55,Low
63,4,2,4,69,Medium
83,4,2,5,77,Medium
95,4,1,4,71,Low
69,1,6,4,40,High
63,6,1,2,83,Low
84,5,3,3,68,Low
61,5,4,4,55,Medium
75,5,3,6,70,Low
83,5,2,4,81,Low
82,4,0,8,89,Low
61,2,1,9,59,Medium
74,2,1,2,42,Low
56,6,2,4,74,Low
48,8,2,4,76,Low
92,6,3,3,86,Low
82,5,0,3,79,Low
61,4,2,7,71,Low
89,2,4,4,44,Medium
77,5,3,7,79,Low
78,3,0,4,68,Low
86,6,3,6,86,Low
80,4,5,4,58,Medium
83,6,0,5,100,Low
79,4,0,10,91,Low
69,1,1,2,42,Medium
70,2,2,4,51,Medium
69,5,2,5,65,Low
78,6,1,10,100,Low
67,6,4,5,71,Medium
88,3,3,8,68,Medium
93,4,2,5,70,Low
79,4,2,2,59,Medium
64,4,0,2,68,Low
93,5,3,3,69,Low
64,5,3,6,64,Medium
56,6,0,3,80,Low
74,2,4,2,40,Medium
62,6,0,8,100,Low
94,4,0,5,82,Low
77,4,1,5,76,Low
59,4,2,3,54,Medium
80,4,1,9,90,Low
85,4,4,5,61,Medium
91,6,3,6,91,Low
88,4,4,6,68,Medium
82,5,1,8,95,Low
86,8,0,3,100,Low
77,4,4,10,69,Medium
71,5,4,8,76,Medium
69,3,4,5,40,Medium
78,3,0,5,65,Low
56,4,3,5,60,Medium
68,4,3,5,70,Medium
61,7,0,6,94,Low
71,5,0,6,90,Low
73,6,3,4,76,Low
86,6,2,5,82,Low
71,4,4,7,62,Medium
66,6,1,7,90,Low
82,5,1,4,79,Low
51,6,1,9,97,Low
68,2,0,4,43,Low
73,2,0,5,62,Low
78,4,2,4,59,Medium
81,6,2,5,88,Low
64,3,1,3,55,Low
89,8,0,5,100,Low
64,3,2,3,49,Medium
76,3,2,3,54,Medium
78,4,3,2,63,Medium
84,5,1,7,92,Low
77,4,1,2,62,Low
78,2,2,6,59,Low
82,4,2,1,65,Low
60,5,3,7,68,Medium
69,5,1,3,71,Low
91,7,1,2,95,Low
87,3,3,5,55,Medium
84,4,2,3,70,Medium
71,4,4,3,52,Medium
93,4,4,3,52,Medium
78,3,3,5,45,Medium
66,3,4,9,55,Medium
69,4,1,2,61,Low
68,6,1,4,85,Low
84,3,3,8,70,Medium
62,2,4,5,40,Medium
86,5,3,6,78,Low
77,4,3,6,61,Medium
77,5,2,7,81,Low
70,3,3,4,60,Medium
75,5,1,7,90,Low
71,2,1,4,60,Medium
78,4,1,7,90,Low
86,6,3,5,79,Low
79,2,2,3,52,Medium
78,3,4,2,44,Medium
70,4,2,5,66,Low
73,4,2,5,70,Low
77,3,0,5,76,Low
67,5,1,6,78,Low
70,3,0,6,72,Low
78,3,3,7,57,Medium
84,3,2,6,58,Low
65,1,4,1,40,High
72,3,2,5,63,Low
66,5,2,7,79,Low
72,7,4,6,83,Medium
83,5,1,9,96,Low
77,4,4,6,61,Medium
82,3,1,4,66,Low
73,5,0,5,81,Low
92,2,3,4,47,Medium
83,4,2,5,69,Low
70,5,0,3,75,Low
75,2,1,5,59,Medium
72,7,2,7,100,Low
61,4,1,4,73,Low
78,3,2,6,65,Medium
69,4,5,3,53,High
89,4,4,3,53,Medium
78,4,0,4,69,Low
73,3,6,7,49,High
83,3,1,7,63,Low
53,4,3,6,61,Medium
74,8,2,7,100,Low
85,6,2,2,80,Low
72,4,6,6,49,High
62,4,2,3,50,Low
76,3,0,6,75,Low
69,5,2,3,72,Low
74,2,1,9,60,Low
75,4,0,5,69,Low
68,3,3,5,54,Medium
88,2,3,5,49,Medium
81,3,3,9,73,Medium
68,5,0,5,91,Low
86,6,4,2,71,Medium
86,2,3,5,40,Medium
57,3,3,5,48,Medium
86,4,2,7,72,Low
79,3,3,6,58,Medium
80,5,2,7,86,Low
61,6,2,5,83,Low
75,3,3,6,54,Medium
100,4,1,6,85,Low
80,3,4,6,53,Medium
84,4,5,7,64,Medium
74,5,1,8,84,Low
69,5,1,1,71,Low
64,3,5,4,40,Medium
63,3,0,7,71,Medium
68,3,4,7,54,Medium
92,4,1,7,85,Low
75,3,0,3,60,Low
81,3,3,3,55,Medium
52,6,1,9,94,Low
85,4,2,8,81,Low
81,1,4,8,50,High
74,4,0,8,83,Low
78,2,0,5,60,Low
86,4,3,6,68,Low
78,4,3,5,62,Medium
66,6,4,3,67,Low
85,3,3,1,40,Medium
68,3,4,9,63,Medium
93,2,2,5,68,Medium
70,3,4,4,45,Medium
81,5,0,7,96,Low
71,4,2,5,66,Medium
86,2,3,7,56,Medium
80,3,1,7,70,Low
88,6,5,5,74,Medium
74,5,0,5,78,Low
82,4,3,5,70,Medium
55,4,0,2,56,Low
70,2,0,8,65,Low
71,2,1,6,55,Low
79,6,3,1,62,Low
73,4,1,2,72,Low
81,4,2,5,64,Low
79,4,3,6,63,Medium
83,5,5,9,79,Medium
86,3,1,6,67,Low
77,3,2,8,69,Medium
78,5,2,6,74,Low
68,5,2,5,76,Low
72,2,1,2,47,Low
70,4,4,7,61,Medium
55,7,3,5,74,Low
81,5,3,4,65,Medium
83,4,4,5,60,Medium
87,2,0,4,79,Low
74,5,3,5,75,Low
67,6,2,2,64,Low
75,5,2,6,76,Low
100,3,3,6,68,Medium
80,3,4,5,49,High
74,4,2,5,69,Low
81,1,0,9,61,Low
63,7,0,3,83,Low
71,3,5,3,40,High
65,5,1,6,78,Low
88,7,2,3,98,Low
73,4,2,2,56,Medium
73,2,3,4,42,Medium
65,5,2,3,66,Low
67,6,3,5,76,Low
80,3,3,6,58,Medium
83,4,1,4,76,Low
71,6,2,6,90,Low
71,4,3,7,66,Medium
78,6,4,6,72,Medium
73,6,2,8,88,Low
80,6,2,1,65,Low
60,3,2,1,40,Medium
60,3,0,6,72,Low
69,3,0,2,49,Low
91,3,0,4,64,Low
75,4,2,4,57,Low
85,7,2,5,98,Low
70,5,1,6,86,Low
70,5,3,7,78,Medium
97,4,0,4,80,Low
70,6,3,3,69,Low
77,3,2,4,56,Medium
71,1,4,7,40,Medium
79,5,2,5,72,Low
95,3,2,5,71,Low
77,1,1,6,55,Medium
59,4,0,3,73,Low
80,4,0,4,75,Low
71,6,1,4,87,Low
67,3,2,4,51,Medium
64,5,1,6,73,Low
73,4,3,4,62,Medium
74,3,3,3,47,Medium
73,3,1,2,61,Low
74,4,4,9,69,Medium
64,2,0,3,40,Medium
79,4,4,3,49,Medium
83,3,2,7,75,Medium
79,3,5,5,46,Medium
87,4,3,6,69,Medium
78,3,1,5,70,Medium
57,4,3,6,63,Medium
65,2,2,7,54,Medium
65,5,1,5,81,Low
71,3,3,7,51,Medium
84,1,2,3,40,Low
89,3,1,6,67,Low
90,7,1,7,100,Low
66,6,0,10,100,Low
72,5,4,8,70,Medium
74,2,2,3,50,Medium
58,6,2,5,82,Low
67,3,0,2,60,Low
83,6,3,7,77,Low
85,2,2,6,60,Medium
81,4,0,6,84,Low
89,5,0,3,82,Low
78,3,4,7,59,Medium
84,4,1,7,83,Low
71,3,5,5,43,High
63,6,1,9,94,Low
50,2,2,1,40,Medium
65,4,3,1,40,Medium
75,4,3,6,68,Low
76,4,4,5,54,Medium
81,3,1,4,70,Low
82,3,3,8,64,Medium
61,3,1,3,59,Low
83,4,2,8,68,Low
64,1,0,5,45,Medium
73,4,2,5,64,Low
85,3,1,6,73,Low
83,5,2,4,73,Low
63,4,3,7,61,Medium
94,4,3,1,51,Medium
65,7,3,7,88,Low
70,4,1,6,77,Low
57,7,2,10,100,Low
79,1,4,10,40,Medium
74,5,5,6,73,Medium
80,4,4,4,60,Medium
72,3,2,4,60,Medium
58,2,3,3,40,Medium
83,4,6,9,61,Medium
100,2,2,5,61,Low
80,3,4,2,42,Medium
53,3,1,8,64,Medium
71,5,1,3,63,Low
78,5,2,9,89,Low
72,3,3,5,57,Medium
67,6,1,6,94,Low
87,5,3,3,70,Low
92,1,1,3,52,Medium
82,8,0,2,98,Low
65,3,3,3,40,Medium
72,6,1,4,87,Low
89,5,2,6,82,Low
57,5,2,7,60,Low
66,6,3,5,72,Medium
66,4,1,10,91,Low
60,5,2,7,77,Low
77,1,1,6,57,Medium
75,2,4,7,50,Medium
91,3,1,7,81,Low
70,7,3,7,84,Low
61,1,3,8,40,Medium
92,4,2,8,81,Low
83,3,2,2,54,Medium
85,5,3,6,77,Medium
64,1,4,6,40,High
68,3,1,6,56,Low
78,2,1,1,48,Low
64,2,1,2,52,Low
70,4,1,5,66,Low
64,1,0,6,51,Medium
80,3,1,4,72,Low
94,5,2,3,78,Low
74,4,0,8,85,Low
80,3,3,7,67,Medium
71,3,1,5,61,Low
64,4,1,3,66,Medium
85,3,2,8,66,Medium
61,7,1,9,100,Low
68,4,2,4,53,Low
64,5,3,6,70,Medium
77,5,1,5,80,Low
84,5,0,5,88,Low
59,2,2,7,48,Medium
93,4,2,5,67,Low
68,4,3,9,65,Medium
84,3,3,8,63,Medium
79,5,3,5,74,Low
77,3,0,4,68,Low
62,3,3,6,56,Medium
80,3,2,8,84,Medium
80,5,2,7,88,Low
72,2,3,5,41,Medium
82,2,2,7,63,Medium
63,5,4,4,60,Medium
78,3,4,4,41,Medium
71,4,1,4,74,Medium
93,6,3,2,75,Medium
71,6,2,1,73,Low
75,6,0,2,85,Low
89,5,0,5,94,Low
75,3,1,6,61,Low
81,6,0,2,88,Low
100,5,2,5,79,Low
74,4,2,5,58,Medium
67,4,4,9,57,Medium
78,2,3,5,48,Medium
79,5,2,4,71,Low
75,5,1,3,76,Low
83,4,3,3,60,Medium
63,3,1,7,62,Low
76,4,1,5,77,Low
81,2,6,7,42,High
84,3,2,2,47,Medium
85,5,3,5,72,Low
83,4,4,5,55,Medium
76,4,4,7,56,Medium
48,7,2,5,80,Low
75,4,4,6,55,Medium
80,3,3,5,55,Medium
51,3,3,5,40,Medium
72,2,5,3,40,Medium
76,3,0,6,74,Low
75,7,2,6,87,Low
80,4,2,3,64,Low
63,5,0,5,89,Low
82,3,5,8,52,Medium
88,7,0,3,99,Low
75,6,0,5,90,Low
69,6,1,7,93,Low
67,4,1,4,73,Low
81,3,2,5,63,Medium
75,3,3,5,47,Medium
78,3,3,3,50,Medium
93,5,4,5,76,Medium
90,4,0,1,79,Low
80,6,0,4,91,Low
68,2,0,7,60,Low
81,3,0,2,62,Low
73,5,0,2,86,Low
83,3,2,5,69,Medium
80,4,3,6,67,Medium
74,2,2,5,40,Medium
63,5,3,4,65,Medium
73,6,1,8,95,Low
71,2,3,2,42,Medium
83,4,2,4,69,Low
60,3,1,3,58,Medium
67,3,1,4,52,Low
83,4,2,5,70,Low
80,5,0,5,79,Low
83,3,2,1,55,Medium
87,6,0,7,100,Low
73,3,3,1,50,Medium
84,4,3,1,52,Medium
78,2,2,3,42,Low
81,6,5,2,65,Medium
69,3,0,4,65,Low
86,2,1,8,66,Low
58,6,0,2,82,Low
72,4,3,6,62,Medium
59,4,2,4,53,Low
81,5,2,4,70,Low
75,5,3,4,61,Low
86,3,1,3,56,Low
92,5,1,7,92,Low
97,6,2,6,95,Low
68,3,1,9,79,Low
83,1,3,7,40,Medium
61,1,4,3,40,High
72,4,2,6,68,Low
70,5,2,9,83,Low
77,5,0,5,73,Low
86,3,2,4,56,Medium
65,4,2,3,58,Low
80,2,1,4,61,Low
85,5,3,4,76,Low
58,4,3,2,42,Medium
83,7,2,6,100,Low
68,4,1,5,82,Low
66,2,4,3,40,Medium
62,5,1,6,80,Low
72,5,1,1,70,Low
69,2,0,5,67,Low
71,4,5,7,52,Medium
78,2,3,3,40,Medium
74,4,1,4,74,Low
65,1,1,5,41,Medium
69,4,3,5,60,Medium
70,5,3,9,83,Medium
66,5,1,7,79,Low
64,5,0,6,83,Low
71,3,2,3,46,Medium
71,2,3,4,40,Medium
96,8,1,7,100,Low
78,4,0,3,72,Low
63,3,3,2,41,Medium
79,5,0,3,91,Low
88,3,2,6,68,Medium
67,2,1,4,49,Medium
76,5,2,3,69,Low
83,2,0,5,66,Low
75,5,1,4,77,Low
73,4,4,4,54,Medium
67,6,5,5,62,Medium
83,4,4,8,68,Medium
81,4,0,3,67,Low
63,4,5,8,47,Medium
67,2,0,5,61,Low
70,4,3,5,64,Medium
71,1,4,4,40,Medium
75,4,2,10,79,Medium
80,3,3,5,60,Medium
77,4,4,8,62,Medium
82,4,1,6,81,Low
76,3,0,4,67,Low
71,4,4,4,46,Medium
69,5,1,1,84,Low
76,2,0,5,63,Low
77,2,0,5,59,Low
83,2,3,2,41,Medium
72,7,5,5,78,Medium
80,5,1,2,66,Low
78,4,4,4,58,Medium
80,3,1,3,56,Low
59,2,2,5,46,Medium
100,4,1,5,87,Low
82,5,2,5,86,Low
65,4,0,5,80,Low
76,5,4,8,65,Medium
60,3,3,5,52,Medium
90,5,3,3,76,Low
69,5,3,3,72,Medium
81,5,2,2,69,Low
69,4,0,3,73,Low
66,4,4,4,54,Medium
87,2,0,6,69,Low
81,3,0,4,66,Low
88,5,3,5,73,Low
63,3,2,3,49,Medium
71,6,0,4,77,Low
83,2,0,2,56,Low
72,3,1,7,70,Low
68,3,4,6,49,High
90,4,1,4,70,Low
65,5,3,4,72,Low
74,3,3,6,48,Medium
80,2,1,2,48,Low
72,3,0,6,61,Low
57,4,2,6,67,Medium
59,4,5,5,41,Medium
71,2,3,6,41,Medium
69,2,0,2,49,Low
65,3,3,6,58,Medium
91,5,1,5,80,Low
79,5,1,10,96,Low
87,5,2,4,79,Low
77,2,0,6,60,Low
67,3,1,4,62,Medium
63,2,3,7,52,Medium
85,1,2,6,40,Medium
88,5,1,5,89,Low
73,5,0,6,78,Low
70,5,1,5,75,Low
88,2,3,5,48,Medium
64,3,2,6,56,Medium
74,5,3,2,59,Medium
62,4,2,4,67,Medium
90,4,3,4,62,Medium
79,5,3,2,59,Medium
55,4,2,7,67,Medium
68,3,3,1,40,Medium
77,5,0,5,87,Low
74,2,0,2,54,Low
74,1,2,6,40,Medium
59,3,1,6,61,Medium
74,5,1,3,78,Low
82,4,1,7,84,Low
63,5,3,4,69,Medium
66,4,1,4,69,Low
77,3,3,6,48,Medium
73,5,3,6,70,Medium
84,4,2,2,61,Low
70,4,3,3,56,Medium
69,2,2,3,40,Medium
94,2,1,4,58,Medium
70,3,4,6,55,Medium
70,2,3,7,47,Medium
72,2,1,7,56,Medium
62,4,1,3,65,Low
65,4,2,1,44,Medium
64,6,0,6,90,Low
94,2,3,6,73,Medium
69,5,2,4,74,Low
66,5,3,4,62,Low
82,3,1,2,60,Low
55,2,2,5,42,Medium
60,3,4,7,52,Medium
84,2,2,3,43,Medium
84,4,4,5,57,Medium
85,4,3,1,55,Medium
61,4,4,10,68,Medium
67,5,1,6,81,Low
59,3,0,4,64,Low
77,3,4,4,41,Medium
80,3,2,6,65,Medium
70,5,2,4,69,Low
61,3,2,2,41,Medium
64,3,1,5,56,Low
68,6,2,3,78,Low
59,4,5,1,40,High
69,5,1,5,86,Low
85,5,0,6,92,Low
78,3,2,5,64,Low
88,2,3,5,45,Medium
66,6,1,2,83,Low
84,3,0,8,82,Low
82,3,2,8,71,Medium
55,6,0,7,93,Low
74,4,1,5,83,Low
66,4,2,5,58,Medium
83,3,5,8,59,Medium
79,4,3,8,72,Medium
79,4,6,7,52,Medium
81,4,2,3,55,Low
76,5,1,2,67,Low
68,3,2,4,50,Medium
89,5,4,8,68,Medium
69,6,1,3,72,Low
84,4,0,9,96,Low
88,2,1,7,63,Low
74,2,1,7,65,Medium
85,5,2,6,79,Low
68,4,1,6,73,Low
79,6,2,7,93,Low
91,5,2,5,79,Low
84,3,4,5,67,Medium
78,3,1,7,66,Low
81,5,0,6,91,Low
67,1,5,7,40,High
69,5,1,4,73,Low
89,5,2,7,78,Low
80,5,2,1,60,Low
99,6,4,6,87,Low
85,4,3,5,67,Medium
77,6,0,2,87,Low
92,2,1,2,51,Medium
75,3,3,3,56,Medium
71,5,3,8,76,Medium
76,3,1,3,55,Medium
82,2,0,3,54,Low
87,3,5,2,40,Medium
83,3,4,7,55,Medium
82,3,5,3,42,Medium
76,2,2,2,46,Medium
86,3,4,5,54,Medium
70,6,3,4,66,Low
86,7,2,5,99,Low
86,4,2,4,64,Low
87,4,1,1,62,Low
67,4,2,2,48,Low
93,6,1,1,84,Low
78,5,3,3,67,Medium
68,4,1,9,75,Low
58,7,0,5,86,Low
84,6,2,6,95,Low
61,4,1,6,72,Low
82,5,3,4,74,Medium
81,7,2,4,85,Low
79,7,0,7,100,Low
67,5,3,3,62,Medium
77,6,2,1,73,Low
78,6,0,5,90,Low
74,5,2,4,71,Low
82,3,1,2,56,Low
96,3,4,9,70,Medium
62,3,4,6,47,Medium
82,4,2,3,61,Low
81,2,2,4,46,Medium
52,3,0,4,45,Low
84,4,3,4,55,Medium
82,2,1,5,73,Low
56,1,3,10,44,Medium
79,3,0,7,74,Low
67,4,3,7,66,Medium
81,5,0,2,68,Low
71,5,3,3,62,Medium
69,5,6,7,58,High
92,2,4,7,60,Medium
73,7,3,4,85,Low
76,5,2,4,68,Low
90,4,0,6,88,Low
67,3,1,7,66,Low
86,5,0,4,88,Low
95,4,1,3,79,Low
79,2,2,4,48,Medium
85,3,2,5,71,Medium
83,2,1,7,59,Low
64,3,5,6,48,High
74,3,1,5,72,Low
69,3,4,9,60,Medium
76,5,3,6,76,Medium
57,4,2,6,62,Medium
68,1,3,3,40,Medium
91,4,2,6,87,Low
71,5,0,5,93,Low
76,4,1,6,79,Low
50,5,5,4,40,Medium
92,5,5,7,76,Medium
78,4,2,4,66,Low
83,3,2,6,61,Low
71,2,3,3,46,Medium
76,1,2,5,40,Medium
71,4,2,4,64,Low
80,3,0,4,75,Low
87,6,1,6,96,Low
72,4,2,6,72,Low
76,4,4,2,44,Medium
78,4,3,5,60,Medium
75,3,3,6,58,Medium
88,6,6,5,66,Medium
72,4,1,6,66,Low
75,3,0,1,53,Low
78,4,1,6,67,Low
73,3,4,5,56,Medium
80,4,4,5,63,Medium
71,4,4,1,42,Medium
54,3,0,1,47,Low
73,4,1,9,83,Low
58,3,3,5,42,Medium
82,5,2,4,69,Low
62,3,4,1,40,High
83,5,1,4,69,Low
71,3,2,5,54,Medium
82,5,2,6,76,Low
73,2,2,4,59,Medium
91,6,2,4,78,Low
82,4,3,1,55,Medium
57,5,4,8,64,Medium
89,5,4,5,73,Medium
73,5,1,5,83,Low
55,7,2,7,95,Low
68,4,2,4,68,Medium
59,3,0,5,66,Low
71,4,2,6,72,Medium
76,5,0,4,81,Low
70,4,1,10,88,Medium
90,3,2,4,61,Low
71,5,2,6,76,Low
72,6,0,6,97,Low
71,5,3,2,63,Medium
86,1,6,3,40,High
67,4,4,2,48,Medium
81,4,1,3,72,Low
82,5,3,8,72,Low
92,2,0,4,57,Low
66,4,2,4,58,Medium
85,6,2,9,100,Low
62,3,4,4,40,Medium
