attendance,study_hours,assignment_delay,lms_usage,performance,burnout_level
83,2,3,9,68,Medium
83,5,1,5,79,Low
69,4,2,6,54,Medium
75,3,3,7,74,Low
73,3,1,6,65,Low
93,5,1,1,61,Low
68,3,7,4,51,Medium
76,4,0,5,56,Low
80,3,2,4,54,Medium
69,2,3,3,47,Medium
93,2,1,4,74,Low
79,3,0,4,67,Low
82,2,6,7,54,Medium
63,4,3,7,64,Medium
78,5,0,7,72,Low
70,5,0,10,93,Low
65,4,2,5,85,Low
94,4,2,8,92,Low
76,5,5,3,86,Low
85,5,4,8,72,Low
60,5,3,6,53,Low
66,5,1,6,86,Low
68,3,3,3,48,Medium
88,6,1,8,100,Low
54,1,0,6,50,Medium
76,3,5,4,40,High
45,3,2,3,45,Medium
85,6,0,7,94,Low
84,3,4,6,66,Low
76,5,1,4,80,Low
77,3,7,4,57,Medium
86,7,2,8,88,Low
76,3,3,3,69,Medium
52,5,2,10,51,Medium
95,1,1,2,68,Medium
67,7,0,3,76,Low
86,3,0,7,72,Low
85,6,3,6,82,Low
53,3,1,4,46,Medium
70,5,5,2,60,Medium
74,5,3,8,69,Medium
84,5,1,3,59,Medium
73,3,5,6,57,Medium
84,5,1,7,78,Low
68,6,4,6,72,Low
62,0,1,4,41,Medium
89,4,4,5,59,Medium
76,2,4,9,67,Medium
71,1,3,4,48,Medium
86,3,4,4,65,Low
82,7,1,1,65,Low
72,6,0,7,85,Low
94,3,0,7,76,Low
78,3,3,7,45,Medium
82,4,2,5,62,Low
85,6,2,3,55,Medium
63,8,4,6,70,Medium
79,8,6,5,73,Medium
83,0,0,7,56,Medium
71,2,0,6,68,Medium
57,5,3,4,66,Medium
57,1,2,8,54,Medium
61,5,0,3,64,Medium
80,6,5,5,69,Low
79,3,0,5,78,Low
67,2,1,5,58,Medium
75,3,0,1,71,Low
79,7,5,6,56,Medium
74,3,7,6,48,High
76,4,2,4,57,Low
93,7,2,6,86,Low
84,7,3,4,57,Medium
81,3,3,5,47,Medium
86,6,1,3,83,Low
84,1,5,7,51,Medium
81,4,4,4,54,Medium
85,1,2,7,84,Low
65,6,4,5,56,Low
76,4,0,1,46,Low
64,5,0,10,96,Low
73,5,0,3,70,Medium
83,3,3,4,49,Medium
64,7,3,1,68,Low
76,3,2,6,63,Low
77,3,2,2,51,Medium
64,3,4,4,57,Medium
69,6,0,5,83,Low
72,7,2,7,83,Low
49,3,6,7,48,Medium
76,4,5,1,56,Medium
82,3,3,9,72,Medium
85,5,3,10,76,Medium
67,2,4,6,66,Medium
77,3,0,5,72,Low
72,2,0,5,66,Low
78,4,0,7,100,Low
77,3,2,2,54,Medium
76,5,3,5,82,Low
81,5,2,8,61,Medium
78,5,1,6,76,Low
89,5,5,4,75,Medium
85,0,2,8,48,Medium
72,3,1,9,72,Low
64,7,4,4,72,Low
84,5,1,9,82,Low
82,5,5,4,70,Medium
78,6,0,3,88,Low
85,2,3,6,65,Medium
82,5,1,4,55,Low
76,0,5,3,47,Medium
69,7,0,9,96,Low
86,0,1,5,41,Medium
96,2,4,7,72,Medium
61,1,5,7,49,Medium
70,1,2,5,47,Medium
78,3,0,9,64,Medium
68,5,0,2,54,Low
70,6,2,7,70,Low
60,3,3,7,93,Low
95,7,1,5,100,Low
83,0,1,6,57,Medium
80,7,1,7,79,Low
84,3,4,3,71,Low
79,4,0,2,82,Low
62,5,3,4,57,Medium
85,7,0,5,98,Low
70,8,1,4,69,Low
76,0,3,4,62,Medium
44,5,2,1,46,Medium
100,3,1,10,91,Low
72,6,3,2,64,Medium
80,3,4,7,70,Low
71,5,4,4,76,Low
71,1,1,4,49,Medium
72,2,2,7,63,Low
99,4,2,9,91,Low
94,8,3,5,84,Medium
58,5,1,1,58,Low
84,4,5,7,45,Medium
78,3,1,8,71,Low
98,3,4,6,77,Low
75,3,0,8,85,Low
68,3,0,4,70,Low
73,5,2,2,55,Medium
74,0,0,7,59,Low
85,2,0,8,69,Low
80,5,0,5,80,Low
59,3,4,3,45,Medium
76,2,4,1,44,Medium
78,0,0,1,59,Low
70,1,3,1,55,Medium
68,2,2,7,52,Medium
100,4,6,8,60,Medium
69,2,2,5,48,Medium
83,3,2,10,82,Low
71,0,4,6,50,Medium
77,3,4,8,65,Medium
79,2,1,3,41,Medium
82,7,1,5,90,Low
86,1,0,7,72,Low
69,4,0,1,60,Low
59,5,3,3,58,Low
64,3,4,3,53,Medium
64,3,1,6,65,Low
75,6,2,2,78,Low
77,5,2,5,81,Low
70,3,2,6,50,Medium
65,5,6,5,69,Medium
73,2,2,3,44,Medium
83,2,2,9,75,Low
69,2,1,3,41,Medium
70,3,2,6,70,Low
73,5,2,5,73,Low
80,4,3,5,66,Medium
68,4,0,3,74,Low
93,3,4,2,74,Low
80,5,4,3,53,Medium
67,2,3,3,61,Medium
80,3,0,6,64,Low
78,0,0,9,60,Low
67,4,0,7,70,Low
70,5,4,3,45,Medium
79,1,1,2,53,Medium
72,3,0,7,83,Low
72,7,2,5,81,Medium
78,1,0,5,67,Low
85,5,0,5,96,Low
78,7,0,10,90,Low
55,5,3,4,55,Medium
91,4,0,3,83,Low
79,2,2,2,70,Low
88,4,4,2,57,Low
75,5,1,7,74,Low
68,7,2,5,71,Medium
87,6,3,7,59,Medium
69,1,0,3,56,Low
88,3,3,9,81,Low
55,0,1,5,42,Medium
73,4,3,9,96,Low
88,2,3,7,72,Medium
69,3,6,6,55,Medium
63,3,4,6,59,Medium
69,7,4,6,81,Low
67,3,2,6,68,Low
76,1,0,8,59,Low
76,3,3,10,60,Medium
80,1,1,3,40,Medium
66,4,2,9,90,Low
76,0,0,1,40,Medium
66,6,0,5,92,Low
68,3,0,6,74,Low
65,4,0,8,87,Low
55,7,6,4,64,Medium
94,7,2,7,76,Low
58,6,0,10,73,Low
80,5,1,2,70,Medium
77,1,1,7,45,Medium
88,5,2,7,85,Low
91,1,0,7,78,Low
69,0,1,3,42,Low
81,7,1,6,86,Low
77,3,2,5,54,Medium
66,3,3,4,47,Medium
69,0,3,2,50,Medium
92,8,4,4,80,Low
71,7,0,4,66,Low
83,6,5,2,59,Medium
77,4,3,7,70,Low
92,4,1,3,75,Medium
68,5,4,5,75,Low
55,4,3,5,47,Medium
75,7,0,7,87,Low
70,3,2,6,44,Medium
77,2,0,6,65,Medium
80,0,0,6,52,Medium
80,4,1,3,82,Low
65,2,0,7,77,Low
84,2,1,6,83,Low
51,4,2,4,83,Medium
90,6,2,3,70,Low
84,2,2,6,68,Medium
79,4,3,8,72,Medium
86,6,4,5,62,Medium
79,4,1,10,97,Low
69,6,0,10,96,Low
92,3,0,7,88,Low
82,5,2,6,73,Low
70,1,5,1,42,Medium
86,7,0,1,94,Low
70,0,3,6,40,Medium
77,7,0,5,84,Low
85,0,0,3,41,Medium
86,1,3,2,41,Low
67,4,1,9,77,Low
83,5,1,10,82,Low
74,4,1,5,87,Low
68,7,2,3,56,Medium
89,6,0,7,85,Low
69,5,2,2,59,Low
64,2,1,1,69,Low
76,3,4,1,40,Medium
65,2,0,6,65,Low
73,5,0,2,69,Low
86,6,4,9,85,Medium
78,4,4,2,77,Low
66,3,0,7,82,Low
77,5,2,3,69,Medium
62,5,0,7,68,Low
84,7,2,2,74,Low
79,5,3,5,74,Low
67,0,2,9,46,Medium
81,3,5,7,62,Medium
65,1,4,3,40,Medium
66,4,3,7,50,Medium
97,3,5,4,78,Low
60,3,2,10,57,Medium
84,5,3,7,95,Low
70,3,0,3,40,Low
75,6,0,4,80,Low
87,4,5,6,62,Medium
57,4,4,4,40,Medium
76,3,1,3,87,Low
74,3,2,5,64,Low
84,7,0,5,74,Low
80,4,1,2,65,Low
82,1,2,5,72,Low
92,3,1,5,92,Low
71,0,3,4,42,Medium
84,7,3,6,83,Medium
58,3,2,5,45,Medium
81,6,3,8,98,Low
79,7,3,2,54,Medium
72,2,5,5,40,High
55,3,5,3,50,Medium
77,5,2,4,77,Low
77,5,3,6,74,Medium
81,1,0,3,58,Medium
86,3,0,4,65,Low
82,6,0,5,67,Low
70,6,3,7,61,Medium
82,6,2,5,81,Low
82,4,1,8,59,Medium
77,0,1,7,59,Medium
82,0,1,6,59,Low
85,8,3,1,88,Low
61,3,4,3,51,Medium
83,2,6,1,43,High
90,8,1,7,93,Low
81,1,4,7,69,Low
77,1,3,6,60,Medium
84,2,0,7,66,Low
78,3,3,8,71,Medium
71,4,2,5,74,Low
79,4,3,5,65,Medium
64,4,0,3,61,Medium
66,2,0,2,40,Low
83,4,2,8,53,Medium
87,2,0,5,56,Medium
46,5,3,5,72,Medium
80,4,4,2,65,Low
69,6,0,3,58,Low
68,3,1,6,44,Medium
64,5,3,2,52,Medium
80,7,0,2,81,Low
93,5,4,3,69,Low
67,4,0,5,54,Medium
70,5,1,1,41,Medium
86,5,5,8,80,Medium
78,2,6,6,40,Medium
90,7,4,3,70,Medium
70,4,5,6,69,Medium
65,6,0,5,79,Medium
79,4,0,2,72,Low
66,1,3,7,61,Medium
82,3,4,6,57,Medium
54,3,4,5,61,Medium
63,4,0,8,81,Low
57,2,2,6,47,Medium
69,0,2,3,40,Medium
49,1,4,9,61,Medium
76,3,5,5,58,Medium
63,4,3,5,68,Low
81,3,2,5,53,Medium
78,2,1,5,43,Medium
73,3,0,5,80,Medium
75,4,3,1,73,Low
81,2,2,3,56,Low
78,2,3,9,65,Medium
77,3,1,3,67,Low
84,3,0,4,72,Low
93,5,0,8,90,Low
66,3,3,3,70,Low
79,5,4,5,54,Medium
67,3,3,8,64,Low
68,1,0,1,53,Low
69,2,0,4,41,Medium
75,2,0,3,80,Low
87,4,5,8,69,Low
78,3,1,4,72,Low
83,3,4,7,59,Medium
69,3,0,5,54,Medium
61,4,1,1,60,Low
79,3,0,10,85,Medium
71,3,4,7,70,Medium
76,5,5,6,90,Low
75,4,0,4,72,Low
76,1,1,7,70,Low
90,4,5,1,69,Medium
76,3,5,8,40,High
72,5,0,8,76,Low
72,6,1,4,86,Low
80,5,2,6,75,Low
62,4,5,5,40,Medium
77,3,0,4,60,Low
73,8,0,7,86,Low
83,1,4,10,55,Medium
86,4,1,1,83,Low
63,7,4,3,62,Medium
65,3,3,6,72,Low
72,1,1,2,45,Medium
90,1,0,2,59,Low
84,3,1,8,63,Medium
81,3,7,3,44,Medium
65,6,3,6,66,Low
72,4,3,5,83,Low
51,4,3,2,42,Medium
79,4,4,7,67,Medium
80,0,3,6,42,Medium
76,9,2,1,90,Low
76,5,0,3,65,Low
73,4,3,2,43,Medium
75,2,0,7,73,Low
66,3,3,2,59,Low
87,5,2,4,62,Medium
73,1,2,6,50,Medium
82,8,0,4,89,Low
49,5,4,7,81,Medium
85,3,5,8,61,Medium
98,4,4,3,63,Medium
77,5,5,4,63,Medium
70,2,0,3,47,Medium
78,3,1,10,82,Low
79,2,3,6,71,Low
62,6,4,5,68,Medium
52,6,3,3,45,Medium
68,9,2,5,82,Low
77,6,0,3,86,Low
72,6,2,7,80,Low
89,6,3,10,83,Low
73,8,3,6,77,Low
75,5,2,7,46,Medium
52,2,6,4,43,Medium
79,1,0,9,60,Medium
89,5,2,3,71,Low
82,2,4,9,77,Medium
73,3,3,7,59,Medium
69,3,0,3,55,Low
70,4,0,7,74,Low
82,1,3,7,44,Medium
74,6,7,1,42,Medium
76,6,0,7,82,Low
71,4,1,6,62,Medium
74,5,0,6,90,Low
68,2,0,7,52,Medium
89,4,2,3,94,Low
65,2,2,5,43,Medium
78,5,2,4,75,Low
77,3,1,6,77,Medium
84,3,4,1,42,Medium
65,4,5,1,52,Medium
73,1,5,3,40,Medium
74,2,1,7,78,Low
80,2,2,4,76,Low
70,5,2,5,66,Low
70,3,0,4,69,Low
90,0,0,3,51,Medium
77,2,2,7,55,Medium
73,7,0,7,72,Low
67,7,2,1,63,Medium
90,3,3,1,68,Medium
94,7,3,4,100,Low
67,7,2,5,79,Low
81,1,3,5,40,High
85,7,3,5,71,Low
82,2,3,4,51,Medium
71,5,3,8,64,Medium
67,3,2,7,54,Medium
58,6,1,1,58,Low
88,4,1,4,48,Medium
83,9,1,9,98,Low
79,5,0,9,83,Low
85,6,2,6,88,Low
81,3,2,1,74,Low
85,4,4,4,77,Low
96,4,0,4,65,Low
65,2,1,8,87,Low
70,2,3,10,62,Medium
61,7,3,6,72,Medium
73,3,2,4,64,Low
69,6,3,9,61,Low
84,5,0,4,80,Low
79,2,3,8,62,Medium
84,4,2,6,68,Low
63,5,1,5,48,Medium
66,4,4,5,57,Medium
86,3,2,4,43,Medium
85,2,0,4,77,Low
84,5,2,3,79,Low
72,6,4,6,64,Low
66,4,2,4,54,Medium
81,2,0,6,53,Low
75,6,1,7,77,Low
79,1,4,3,47,Medium
72,2,5,3,55,Medium
81,4,1,7,72,Low
86,6,5,6,57,Medium
65,2,3,1,60,Medium
65,3,3,1,68,Medium
71,2,4,6,76,Low
91,4,2,5,67,Low
54,3,1,6,40,Medium
73,2,2,10,63,Medium
70,7,4,8,65,Medium
77,5,2,4,85,Low
96,6,1,5,75,Low
88,2,1,6,71,Medium
53,3,2,2,40,Medium
87,0,2,5,44,Low
74,4,3,5,66,Low
68,4,2,5,81,Low
72,6,0,7,80,Low
74,2,4,6,80,Low
69,5,5,6,58,Medium
55,4,1,9,66,Low
76,2,2,1,44,Medium
78,5,2,2,60,Medium
82,5,3,7,74,Medium
68,7,0,6,62,Low
74,7,2,3,69,Medium
75,0,4,6,61,Medium
69,6,5,6,59,Medium
75,4,0,9,98,Low
81,6,3,3,83,Low
74,6,1,2,74,Low
56,7,3,7,86,Low
68,7,0,7,83,Low
75,7,3,10,93,Low
87,3,1,4,68,Low
74,4,4,2,51,Medium
67,6,2,2,49,Low
87,6,7,6,66,Medium
73,3,2,6,86,Low
73,6,2,7,99,Low
82,8,0,3,89,Low
63,0,3,6,40,Medium
83,4,0,6,84,Low
74,3,0,8,75,Low
69,3,3,9,75,Low
82,3,1,4,64,Medium
52,2,3,6,51,Medium
69,5,0,5,76,Low
70,6,2,4,70,Low
66,4,4,5,47,Medium
70,8,1,8,86,Low
60,5,6,5,40,Medium
86,5,0,3,79,Low
68,1,1,7,50,Medium
96,2,4,3,49,Low
85,8,0,7,78,Low
70,5,1,3,56,Low
68,7,3,2,50,Medium
75,2,5,1,50,Medium
85,4,2,6,49,Low
61,3,0,7,80,Low
75,0,1,2,45,Low
92,5,0,7,87,Low
74,4,3,6,48,Medium
73,6,2,10,98,Low
63,3,0,6,79,Low
89,2,4,9,59,High
71,7,4,10,73,Medium
76,5,4,7,64,Medium
89,4,3,6,84,Low
82,4,3,4,83,Low
67,7,4,1,57,Medium
74,3,4,4,68,Medium
66,4,7,9,48,High
75,2,1,7,71,Low
74,7,2,6,78,Medium
89,4,5,3,72,Medium
72,1,1,9,49,Medium
77,2,1,5,66,Medium
70,3,2,3,63,Medium
72,6,0,4,84,Low
60,6,3,1,57,Low
65,4,0,5,78,Low
69,5,1,4,77,Low
60,5,4,8,65,Low
80,3,5,6,62,Medium
65,1,4,6,40,Medium
77,0,3,6,49,Medium
77,3,3,4,63,Medium
94,3,1,5,79,Low
69,4,2,4,64,Medium
77,5,1,10,76,Medium
99,4,2,6,59,Low
85,2,0,8,69,Low
90,8,4,4,97,Low
70,9,0,7,99,Low
74,5,3,6,64,Medium
72,3,0,4,82,Medium
70,6,1,5,68,Low
65,1,6,5,46,Medium
79,1,0,8,40,Medium
84,4,3,5,49,Medium
46,7,5,7,72,Medium
70,2,3,6,60,Medium
83,4,1,8,96,Low
71,8,2,3,82,Low
87,0,3,5,55,Medium
91,5,0,6,75,Low
87,7,4,8,95,Low
57,6,4,5,73,Medium
86,7,1,6,85,Low
71,7,5,6,74,Low
69,1,2,1,42,Medium
74,7,0,2,70,Low
71,4,5,3,53,Medium
79,8,1,2,84,Low
68,6,2,5,51,Medium
99,5,0,2,69,Low
83,3,1,4,73,Low
71,6,0,3,85,Low
66,5,5,7,40,Medium
72,3,3,3,44,Medium
71,4,3,4,64,Medium
74,2,3,7,75,Low
80,2,0,4,79,Low
63,3,6,6,49,Medium
84,4,1,3,60,Low
80,3,1,3,45,Medium
79,2,1,6,68,Low
79,5,3,5,62,Low
71,3,0,4,55,Low
84,4,2,5,61,Low
80,8,1,5,94,Low
84,5,6,2,49,Medium
77,4,4,3,80,Low
78,8,2,6,97,Low
65,1,0,6,57,Medium
83,6,0,5,83,Low
76,3,0,6,57,Medium
57,5,1,4,58,Medium
93,6,3,6,99,Low
68,2,1,9,60,Low
79,0,0,4,40,Medium
76,0,0,7,66,Low
82,6,2,6,72,Medium
74,2,4,5,51,Medium
69,6,4,6,64,Medium
91,7,0,7,76,Low
75,1,2,7,40,Medium
72,2,3,6,42,Medium
75,6,5,4,55,Medium
69,5,6,6,68,Medium
58,3,6,4,41,High
64,7,1,1,72,Low
72,3,2,7,52,Medium
91,7,3,6,95,Low
65,5,2,3,60,Medium
91,8,5,6,92,Medium
68,3,1,1,61,Low
83,5,4,6,75,Low
79,1,0,9,64,Medium
81,4,3,5,72,Low
84,4,4,6,71,Low
78,3,2,6,55,Medium
68,7,5,6,69,Medium
70,4,3,2,68,Medium
72,4,2,5,82,Low
82,6,0,3,94,Low
86,6,4,7,82,Low
93,5,3,4,60,Medium
92,4,2,3,68,Medium
67,6,7,4,46,Medium
81,6,3,6,62,Medium
76,7,5,5,66,Medium
69,6,5,6,61,Medium
83,2,1,4,57,Medium
77,3,0,7,68,Medium
83,4,2,4,56,Medium
69,3,4,9,81,Low
74,4,1,5,63,Low
64,5,1,6,75,Low
69,5,1,3,90,Low
77,0,3,5,57,Low
64,2,6,2,40,High
79,2,4,5,51,Medium
65,4,1,3,54,Low
85,3,2,3,64,Medium
74,0,2,7,55,Medium
86,3,5,1,60,Medium
85,4,1,2,69,Low
87,6,0,4,91,Low
61,6,1,4,73,Medium
84,5,2,3,70,Low
75,5,5,5,51,Medium
90,6,3,1,87,Low
73,3,5,2,70,Low
92,2,7,5,43,Medium
83,3,1,7,82,Low
87,4,1,8,96,Low
64,5,3,6,54,Medium
83,6,0,8,90,Low
80,4,6,4,41,High
56,1,0,7,59,Low
84,1,3,9,79,Medium
85,3,0,6,80,Low
73,0,2,5,47,Medium
68,2,2,4,51,Medium
88,4,5,8,42,Medium
85,7,2,2,89,Low
91,6,5,7,93,Medium
83,2,0,4,79,Low
76,0,1,3,67,Low
58,2,2,2,62,Low
95,0,1,3,60,Medium
63,4,0,7,83,Medium
49,3,4,9,51,Medium
72,4,0,3,69,Low
79,4,3,4,78,Low
75,6,0,4,63,Medium
54,3,0,4,56,Medium
79,4,4,8,77,Medium
64,7,0,1,69,Low
83,4,1,7,83,Low
88,2,6,4,76,Medium
63,1,3,7,46,Medium
87,4,2,1,74,Low
81,5,4,8,98,Low
69,3,1,6,66,Low
87,6,1,8,83,Low
79,5,1,8,77,Medium
75,2,1,8,62,Medium
72,7,0,2,77,Low
78,6,5,4,83,Low
69,6,0,6,100,Low
93,5,0,4,69,Low
95,3,3,2,70,Low
64,8,5,6,86,Low
67,2,4,3,54,Low
68,5,0,4,69,Low
82,3,1,8,70,Low
76,2,2,5,43,Medium
76,4,4,3,66,Medium
79,4,5,2,49,Medium
80,6,3,1,73,Low
68,3,1,10,88,Low
78,2,1,1,46,Medium
70,2,3,5,59,Medium
77,5,2,6,81,Low
80,4,5,9,66,Medium
77,5,0,4,83,Low
70,4,3,2,41,Medium
75,5,0,5,65,Low
82,8,3,5,96,Low
85,4,2,2,44,High
86,6,1,6,87,Low
92,6,3,5,82,Medium
86,3,1,4,77,Low
70,3,6,7,51,Medium
72,2,2,4,53,Low
72,6,3,9,100,Low
90,5,3,10,92,Low
80,4,1,2,52,Low
67,3,2,3,42,Medium
75,4,0,4,64,Low
74,5,1,4,71,Low
78,7,3,5,71,Medium
86,5,4,4,63,Medium
71,4,3,1,65,Medium
77,3,1,2,57,Low
72,4,4,9,80,Low
75,6,0,8,68,Low
74,2,1,2,78,Low
74,6,4,2,62,Medium
69,4,5,4,56,Medium
73,4,4,5,71,Low
80,4,1,5,72,Medium
68,3,3,5,45,Medium
85,2,0,4,84,Low
81,4,0,9,72,Low
79,3,0,5,90,Low
54,3,0,8,83,Low
79,5,0,5,97,Low
75,4,2,3,80,Low
80,7,3,6,87,Low
70,4,3,5,67,Low
68,2,0,6,68,Low
69,3,2,1,53,Low
78,3,3,4,73,Medium
79,4,4,1,40,Medium
94,3,0,6,65,Low
72,6,4,4,61,Medium
66,8,2,2,80,Low
62,7,0,6,86,Low
72,8,1,10,100,Low
69,6,2,4,79,Low
63,8,2,2,78,Low
71,2,2,1,55,Medium
95,3,3,4,47,Low
76,6,2,8,71,Low
58,3,3,4,51,Medium
90,6,5,6,74,Medium
73,7,4,7,100,Low
84,1,4,1,43,Medium
64,3,2,5,45,Medium
71,4,3,7,64,Medium
58,3,0,3,62,Low
80,3,3,7,82,Low
68,3,4,3,46,Medium
79,4,5,2,56,Medium
89,5,3,2,60,Low
91,6,3,2,77,Low
57,4,3,8,62,Medium
80,7,5,6,83,Medium
89,0,1,5,59,Low
76,3,4,3,40,Medium
61,0,3,6,48,Medium
73,4,0,3,77,Low
87,5,3,4,51,Medium
61,0,5,5,41,High
73,3,2,4,63,Low
74,5,0,4,76,Low
91,5,0,3,78,Low
73,6,2,3,66,Medium
77,4,3,3,59,Medium
67,5,3,6,60,Medium
71,5,3,4,63,Low
86,3,3,1,54,Medium
68,5,1,1,70,Low
70,6,5,7,73,Medium
71,6,1,8,75,Medium
65,1,0,3,42,Medium
97,1,2,3,69,Low
67,3,7,4,44,High
80,8,3,4,94,Low
77,5,3,3,40,Medium
84,4,1,4,50,Medium
85,4,0,6,96,Low
59,5,0,8,57,Low
84,4,4,4,79,Low
80,4,5,6,81,Medium
66,4,1,7,72,Medium
77,6,0,5,69,Low
90,2,1,8,82,Low
70,9,1,6,100,Low
81,0,0,2,54,Low
78,7,3,4,87,Low
74,4,1,7,77,Low
90,2,2,5,64,Low
83,5,0,1,63,Low
78,2,1,1,48,Medium
70,0,3,1,42,Medium
72,5,2,7,72,Low
81,5,1,4,68,Low
72,5,4,7,66,Low
86,6,4,4,80,Low
76,2,2,3,61,Medium
81,6,1,2,58,Medium
87,0,4,3,42,Medium
66,5,2,4,50,Low
57,1,1,7,64,Low
79,1,0,7,67,Low
81,4,4,3,56,Low
76,6,5,6,65,Medium
70,6,2,5,81,Low
64,1,2,4,49,Medium
70,4,2,4,55,Medium
68,5,1,3,63,Low
67,4,0,1,67,Medium
84,4,2,8,85,Low
78,6,1,10,99,Low
71,4,3,2,49,Medium
92,1,2,6,72,Low
97,3,2,6,72,Medium
85,3,0,5,60,Low
97,7,4,8,99,Low
57,4,3,4,60,Low
85,4,4,2,76,Low
71,6,3,8,76,Medium
67,1,1,9,71,Low
61,1,4,5,42,Medium
80,3,0,10,82,Low
82,2,0,4,80,Low
90,5,1,4,88,Low
54,2,4,8,46,Medium
77,2,2,3,60,Low
75,2,0,5,84,Low
78,5,3,3,67,Medium
73,6,1,1,74,Low
72,6,2,5,84,Low
84,6,3,3,85,Low
62,6,3,9,78,Medium
76,7,2,9,83,Low
77,3,3,5,54,Medium
79,8,4,6,93,Low
85,5,1,5,86,Low
75,8,0,4,88,Low
67,1,0,6,54,Low
91,5,3,10,67,Medium
72,6,3,4,75,Low
85,6,4,7,81,Low
88,8,0,8,95,Low
74,5,3,5,67,Medium
73,5,5,2,64,Low
70,2,3,3,62,Medium
74,6,1,7,84,Low
89,4,2,4,90,Low
51,1,1,9,59,Medium
81,3,4,7,86,Low
68,4,0,10,75,Low
69,3,2,7,48,Medium
57,8,0,3,68,Low
98,4,2,8,68,Low
51,3,2,2,42,Medium
77,5,1,3,64,Low
69,7,2,3,73,Low
84,2,1,3,82,Low
73,3,4,1,55,Medium
100,3,0,7,95,Low
83,4,0,1,55,Medium
59,6,0,4,85,Low
79,5,5,4,58,Medium
81,4,3,5,69,Low
71,5,0,6,71,Low
78,6,2,2,56,Medium
86,3,3,1,60,Medium
69,4,4,6,65,Medium
94,6,4,4,70,Low
68,5,2,4,58,Low
73,3,1,9,65,Medium
84,4,1,6,81,Low
64,7,4,8,48,High
63,5,3,3,75,Low
71,7,1,4,76,Low
77,3,1,7,60,Medium
84,5,4,2,65,Medium
72,4,3,6,69,Low
68,5,0,3,71,Low
97,2,3,4,68,Medium
81,3,1,3,42,Medium
55,6,2,7,84,Low
78,4,3,3,66,Medium
80,2,3,5,84,Low
77,7,3,6,95,Low
74,6,3,8,95,Low
93,4,0,5,68,Low
61,7,4,4,68,Medium
50,3,3,6,57,Medium
85,5,0,6,57,Low
71,4,0,3,53,Low
69,2,3,4,48,Medium
84,3,0,3,55,Medium
87,4,0,5,47,Medium
77,2,3,8,42,High
74,9,2,6,86,Low
79,1,2,6,55,Medium
75,4,7,2,49,Medium
79,5,1,7,60,Low
80,3,5,5,66,Low
65,1,2,8,46,Medium
83,2,2,9,74,Medium
70,2,5,2,42,Medium
79,7,2,2,81,Low
68,1,0,5,60,Medium
89,3,4,8,72,Low
81,0,6,4,41,High
86,3,3,9,80,Low
70,1,6,2,40,Medium
78,4,3,3,73,Low
82,4,3,4,48,Medium
76,4,1,8,86,Low
66,4,3,7,53,Medium
78,5,2,5,57,Medium
66,6,3,1,60,Medium
57,6,1,8,59,Medium
65,2,1,7,81,Medium
68,4,0,7,80,Low
69,5,2,4,68,Medium
71,2,5,6,58,Medium
68,6,7,4,65,Medium
75,5,3,5,82,Low
68,2,6,6,45,Medium
71,1,0,10,75,Medium
74,4,0,2,91,Low
73,7,0,7,79,Low
67,3,0,3,81,Low
80,2,0,6,67,Low
75,5,0,4,74,Low
62,2,1,5,54,Low
73,2,0,2,57,Low
77,3,1,5,67,Medium
77,4,2,4,89,Low
73,3,0,4,41,Medium
78,6,5,1,45,Medium
72,8,3,6,72,Medium
68,6,0,8,81,Low
80,4,1,8,84,Low
77,4,2,6,62,Medium
81,2,2,6,54,Medium
78,5,0,4,83,Low
88,4,0,5,62,Medium
62,6,0,7,63,Low
77,7,3,7,84,Medium
69,8,1,2,81,Low
90,5,0,7,80,Low
66,2,3,3,42,Medium
88,5,4,1,45,High
76,6,0,3,62,Medium
80,2,1,7,60,Low
82,6,5,3,63,Low
71,5,2,5,67,Low
76,3,5,2,40,Medium
85,3,1,5,86,Low
71,6,2,3,75,Low
75,4,1,5,56,Low
88,2,4,5,60,Low
82,2,0,7,84,Low
86,6,6,6,56,Medium
64,6,3,7,61,Low
94,1,0,4,67,Low
64,6,1,4,79,Low
81,2,4,4,59,Low
90,4,3,8,89,Low
95,5,3,5,68,Low
85,3,2,5,83,Low
88,3,0,4,88,Low
73,4,2,7,69,Low
66,4,2,4,44,Medium
68,3,2,5,66,Medium
83,5,4,7,79,Medium
92,2,5,5,70,Medium
78,3,4,7,86,Low
82,3,0,6,56,Medium
93,4,0,7,78,Low
81,4,0,6,71,Low
81,6,3,1,68,Medium
76,4,3,5,48,Medium
70,3,1,4,46,Medium
78,5,0,9,94,Low
82,3,1,7,78,Low
83,4,2,4,56,Medium
85,7,1,4,86,Low
74,2,0,9,69,Medium
84,2,2,2,68,Low
67,8,0,3,78,Low
69,4,3,8,80,Low
69,4,2,3,49,Medium
66,3,0,5,69,Medium
93,3,0,5,78,Low
53,1,5,4,41,Medium
64,2,0,3,68,Medium
61,1,2,3,48,Medium
68,3,1,5,59,Low
71,3,2,3,56,Medium
69,2,4,7,51,Medium
82,7,1,10,92,Low
77,7,4,7,78,Low
100,7,3,6,99,Low
92,5,0,4,72,Low
59,5,3,8,70,Medium
59,6,0,5,63,Low
70,6,3,4,70,Medium
82,4,0,2,77,Low
83,1,5,5,50,Medium
56,4,2,5,40,Medium
75,1,4,3,46,Medium
82,4,5,6,48,Medium
